Store,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,Year,Month,Week,DayOfWeek,IsWeekend,lag_1,lag_2,lag_4,rolling_mean_4,rolling_mean_12
37,0,72.24,2.725,210.6271444,8.476,2010,10,42,4,0,498925.86,524483.65,494265.48,511888.23000000004,504743.44083333336
37,0,76.22,2.716,210.6736944,8.476,2010,10,43,4,0,510425.4,498925.86,529877.93,515928.20999999996,506619.47833333333
37,0,62.72,2.689,210.7202444,8.476,2010,11,44,4,0,514485.9,510425.4,524483.65,512080.2025,507111.9183333333
37,0,61.97,2.728,210.7667944,8.476,2010,11,45,4,0,539683.42,514485.9,498925.86,515880.145,511100.8841666667
37,0,56.73,2.771,210.65429,8.476,2010,11,46,4,0,517546.69,539683.42,510425.4,520535.35250000004,513652.215
37,1,67.73,2.735,210.5152765,8.476,2010,11,47,4,0,518124.16,517546.69,514485.9,522460.04250000004,514149.4575
37,0,54.44,2.708,210.376263,8.476,2010,12,48,4,0,518220.72,518124.16,539683.42,523393.7475,514798.88999999996
37,0,51.83,2.843,210.2372494,8.476,2010,12,49,4,0,508213.14,518220.72,517546.69,515526.1775,514625.3125
37,0,56.73,2.869,210.1787224,8.476,2010,12,50,4,0,511207.52,508213.14,518124.16,513941.385,515454.9891666667
37,0,59.1,2.886,210.1805602,8.476,2010,12,51,4,0,534285.21,511207.52,518220.72,517981.64749999996,518789.9666666666
37,1,52.88,2.943,210.182398,8.476,2010,12,52,4,0,576809.92,534285.21,508213.14,532628.9475,522700.9658333333
37,0,54.11,2.976,210.1842358,8.395,2011,1,1,4,0,460331.7,576809.92,511207.52,520658.58749999997,517354.97
37,0,42.87,2.983,210.2379731,8.395,2011,1,2,4,0,542464.02,460331.7,534285.21,528472.7125,520983.1500000001
37,0,51.18,3.016,210.6031072,8.395,2011,1,3,4,0,525616.9,542464.02,576809.92,526305.635,522249.10833333334
37,0,48.74,3.01,210.9682412,8.395,2011,1,4,4,0,526486.82,525616.9,460331.7,513724.86,523249.18500000006
37,0,46.68,2.989,211.3333753,8.395,2011,2,5,4,0,513672.36,526486.82,542464.02,527060.025,521081.5966666666
37,1,41.16,3.022,211.6985093,8.395,2011,2,6,4,0,583835.18,513672.36,525616.9,537402.815,526605.6375000001
37,0,57.48,3.045,212.0063522,8.395,2011,2,7,4,0,522514.32,583835.18,526486.82,536627.17,526971.4841666666
37,0,67.73,3.065,212.2912786,8.395,2011,2,8,4,0,536840.69,522514.32,513672.36,539215.6375,528523.1483333333
37,0,64.55,3.288,212.576205,8.395,2011,3,9,4,0,514758.19,536840.69,583835.18,539487.0950000001,529068.5691666667
37,0,59.15,3.459,212.8611313,8.395,2011,3,10,4,0,527572.25,514758.19,522514.32,525421.3625,530432.2966666667
37,0,64.9,3.488,213.1096787,8.395,2011,3,11,4,0,505610.4,527572.25,536840.69,521195.38249999995,528042.7291666666
37,0,71.07,3.473,213.3436744,8.395,2011,3,12,4,0,478503.06,505610.4,514758.19,506610.975,519850.4908333334
37,0,67.31,3.524,213.5776701,8.3,2011,4,13,4,0,522105.93,478503.06,527572.25,508447.91000000003,524998.3433333334
37,0,69.39,3.622,213.8116658,8.3,2011,4,14,4,0,534578.78,522105.93,505610.4,510199.5425,524341.24
37,0,73.25,3.743,214.026217,8.3,2011,4,15,4,0,543703.16,534578.78,478503.06,519722.73250000004,525848.4283333333
37,0,74.57,3.807,214.1921572,8.3,2011,4,16,4,0,543775.87,543703.16,522105.93,536040.935,527289.1825
37,0,76.1,3.81,214.3580974,8.3,2011,4,17,4,0,526434.37,543775.87,534578.78,537123.0449999999,528352.6833333333
37,0,69.56,3.906,214.5240376,8.3,2011,5,18,4,0,502918.18,526434.37,543703.16,529207.895,521609.60000000003
37,0,76.73,3.899,214.6899778,8.3,2011,5,19,4,0,547513.3,502918.18,543775.87,530160.4299999999,523692.8483333334
37,0,73.02,3.907,214.465412,8.3,2011,5,20,4,0,511871.63,547513.3,526434.37,522184.37,521612.0933333333
37,0,81.28,3.786,214.2408462,8.3,2011,5,21,4,0,533564.42,511871.63,502918.18,523966.8825,523179.2791666666
37,0,82.96,3.699,214.0162805,8.3,2011,6,22,4,0,507086.75,533564.42,547513.3,525009.025,521472.1541666666
37,0,82.41,3.648,213.7917147,8.3,2011,6,23,4,0,500381.23,507086.75,511871.63,513226.0075,521036.38999999996
37,0,84.43,3.637,213.7481256,8.3,2011,6,24,4,0,509647.25,500381.23,533564.42,512669.9125,523631.7391666666
37,0,83.95,3.594,213.8402689,8.3,2011,6,25,4,0,525132.36,509647.25,507086.75,510561.89749999996,523883.94166666665
37,0,85.33,3.524,213.9324122,8.177,2011,7,26,4,0,509276.22,525132.36,500381.23,511109.265,521775.39499999996
37,0,84.71,3.48,214.0245556,8.177,2011,7,27,4,0,517021.3,509276.22,509647.25,515269.2825,519551.90666666673
37,0,85.63,3.575,214.1083654,8.177,2011,7,28,4,0,489059.93,517021.3,525132.36,510122.4525,514992.24500000005
37,0,83.31,3.651,214.1713416,8.177,2011,7,29,4,0,498749.62,489059.93,509276.22,503526.7675,512685.18250000005
37,0,84.99,3.682,214.2343177,8.177,2011,7,30,4,0,505543.53,498749.62,517021.3,502593.59500000003,512903.9616666666
37,0,86.71,3.684,214.2972939,8.177,2011,8,31,4,0,504974.95,505543.53,489059.93,499582.0075,509359.0991666666
37,0,87.64,3.638,214.3602701,8.177,2011,8,32,4,0,510787.46,504974.95,498749.62,505013.89,509268.75166666665
37,0,87.24,3.554,214.4239935,8.177,2011,8,33,4,0,502504.39,510787.46,505543.53,505952.5825,506680.41583333333
37,0,86.02,3.523,214.4878416,8.177,2011,8,34,4,0,506897.98,502504.39,504974.95,506291.195,506664.685
37,0,87.5,3.533,214.5516896,8.177,2011,9,35,4,0,527947.21,506897.98,510787.46,512034.26,508961.85000000003
37,1,77.94,3.546,214.6155376,8.177,2011,9,36,4,0,530367.83,527947.21,502504.39,516929.35250000004,510688.56499999994
37,0,82.06,3.526,214.7934111,8.177,2011,9,37,4,0,506273.74,530367.83,506897.98,517871.68999999994,509117.01333333337
37,0,78.35,3.467,215.1233185,8.177,2011,9,38,4,0,513341.94,506273.74,527947.21,519482.68,509455.8233333333
37,0,81.52,3.355,215.4532259,8.177,2011,9,39,4,0,516556.94,513341.94,530367.83,516635.1125,509417.12666666665
37,0,71.2,3.285,215.7831333,7.716,2011,10,40,4,0,516402.1,516556.94,506273.74,513143.68000000005,511695.6408333333
37,0,74.16,3.274,216.0885258,7.716,2011,10,41,4,0,522816.85,516402.1,513341.94,517279.45749999996,513701.24333333335
37,0,67.89,3.353,216.2468287,7.716,2011,10,42,4,0,513636.01,522816.85,516556.94,517352.975,514375.6166666667
37,0,71.31,3.372,216.4051315,7.716,2011,10,43,4,0,522784.33,513636.01,516402.1,518909.8225,515859.7316666667
37,0,58.97,3.332,216.5634344,7.716,2011,11,44,4,0,517355.44,522784.33,522816.85,519148.1575,516407.0633333333
37,0,63.5,3.297,216.7217373,7.716,2011,11,45,4,0,555925.6,517355.44,513636.01,527425.345,520858.8308333333
37,0,66.28,3.308,216.9395861,7.716,2011,11,46,4,0,501268.78,555925.6,522784.33,524333.5375,520389.7308333334
37,1,66.41,3.236,217.1812533,7.716,2011,11,47,4,0,527495.09,501268.78,517355.44,525511.2275,520352.0541666667
37,0,53.57,3.172,217.4229206,7.716,2011,12,48,4,0,522554.04,527495.09,555925.6,526810.8775,519700.905
37,0,50.64,3.158,217.6645878,7.716,2011,12,49,4,0,527117.81,522554.04,501268.78,519608.93,521437.9108333333
37,0,58.31,3.159,217.8781339,7.716,2011,12,50,4,0,537224.52,527117.81,527495.09,528597.865,523428.1258333334
37,0,55.41,3.112,218.0541851,7.716,2011,12,51,4,0,533905.67,537224.52,522554.04,530200.51,524873.8533333334
37,1,48.26,3.129,218.2302364,7.716,2011,12,52,4,0,605791.46,533905.67,527117.81,551009.865,532322.9666666667
37,0,57.18,3.157,218.4062876,7.244,2012,1,1,4,0,451327.61,605791.46,537224.52,532062.315,526365.5299999999
37,0,56.28,3.261,218.5823389,7.244,2012,1,2,4,0,558343.57,451327.61,533905.67,537342.0775,530091.16
37,0,58.9,3.268,218.6755292,7.244,2012,1,3,4,0,546221.4,558343.57,605791.46,540421.01,532044.2491666666
37,0,62.73,3.29,218.7687195,7.244,2012,1,4,4,0,543894.07,546221.4,451327.61,524946.6625,534255.8016666666
37,0,61.33,3.36,218.8619099,7.244,2012,2,5,4,0,514116.58,543894.07,558343.57,540643.905,530771.7166666667
37,1,54.49,3.409,218.9551002,7.244,2012,2,6,4,0,555424.24,514116.58,546221.4,539914.0725,535284.6716666666
37,0,54.38,3.51,219.1148297,7.244,2012,2,7,4,0,527041.46,555424.24,543894.07,535119.0874999999,535246.8691666666
37,0,62.21,3.555,219.3244636,7.244,2012,2,8,4,0,541071.29,527041.46,514116.58,534413.3925000001,536789.9733333333
37,0,64.54,3.63,219.5340975,7.244,2012,3,9,4,0,518696.89,541071.29,555424.24,535558.47,536088.23
37,0,63.19,3.669,219.7437314,7.244,2012,3,10,4,0,525559.17,518696.89,527041.46,528092.2025,535116.1175
37,0,67.48,3.734,219.8956335,7.244,2012,3,11,4,0,535937.25,525559.17,541071.29,530316.15,535285.4158333334
37,0,69.18,3.787,219.9705599,7.244,2012,3,12,4,0,484588.34,535937.25,518696.89,516195.41250000003,525185.1558333334
37,0,70.48,3.845,220.0454862,7.244,2012,3,13,4,0,520887.23,484588.34,525559.17,516742.99750000006,530981.7908333333
37,0,73.95,3.891,220.1204125,6.989,2012,4,14,4,0,533734.94,520887.23,535937.25,518786.94,528931.0716666667
37,0,72.54,3.891,220.1953389,6.989,2012,4,15,4,0,564848.78,533734.94,484588.34,526014.8225,530483.3533333334
37,0,70.87,3.877,220.2483937,6.989,2012,4,16,4,0,506973.17,564848.78,520887.23,531611.03,527406.6116666667
37,0,70.06,3.814,220.3014485,6.989,2012,4,17,4,0,523483.19,506973.17,533734.94,532260.02,528187.1625
37,0,77.17,3.749,220.3545033,6.989,2012,5,18,4,0,528807.45,523483.19,564848.78,531028.1475,525969.0966666667
37,0,76.55,3.688,220.4075581,6.989,2012,5,19,4,0,535311.64,528807.45,506973.17,523643.8625,526658.2783333333
37,0,73.7,3.63,220.4252149,6.989,2012,5,20,4,0,527983.04,535311.64,523483.19,528896.3300000001,525567.5908333333
37,0,78.94,3.561,220.4287124,6.989,2012,5,21,4,0,534847.96,527983.04,528807.45,531737.5225,526913.5133333333
37,0,80.74,3.501,220.4322099,6.989,2012,6,22,4,0,540625.79,534847.96,535311.64,534692.1074999999,528169.0650000001
37,0,81.5,3.452,220.4357073,6.989,2012,6,23,4,0,531811.85,540625.79,527983.04,533817.16,527825.2816666666
37,0,82.15,3.393,220.4494148,6.989,2012,6,24,4,0,528940.78,531811.85,534847.96,534056.595,531521.3183333332
37,0,80.4,3.346,220.4886472,6.989,2012,6,25,4,0,508573.16,528940.78,540625.79,527487.895,530495.1458333334
37,0,86.68,3.286,220.5278796,6.989,2012,6,26,4,0,484032.75,508573.16,531811.85,513339.635,526353.2966666666
37,0,81.52,3.227,220.567112,6.623,2012,7,27,4,0,508309.81,484032.75,528940.78,507464.125,521641.7158333333
37,0,78.15,3.256,220.6063444,6.623,2012,7,28,4,0,519498.32,508309.81,508573.16,505103.51,522685.4783333333
37,0,81.76,3.311,220.6148749,6.623,2012,7,29,4,0,506005.47,519498.32,484032.75,504461.58749999997,521229.0016666667
37,0,84.0,3.407,220.6234054,6.623,2012,7,30,4,0,503744.56,506005.47,508309.81,509389.54,519140.4275
37,0,85.56,3.417,220.6319358,6.623,2012,8,31,4,0,514489.17,503744.56,519498.32,510934.38,517405.2216666667
38,0,67.38,3.105,126.3805667,14.099,2010,4,17,4,0,335121.82,337723.49,368929.55,345851.33,344060.36666666664
38,0,70.15,3.127,126.2898,14.099,2010,5,18,4,0,337979.65,335121.82,341630.46,338113.855,342350.6591666667
38,0,68.44,3.145,126.2085484,14.099,2010,5,19,4,0,383657.44,337979.65,337723.49,348620.6,345804.20416666666
38,0,76.2,3.12,126.1843871,14.099,2010,5,20,4,0,346174.3,383657.44,335121.82,350733.3025,347382.23583333334
38,0,67.84,3.058,126.1602258,14.099,2010,5,21,4,0,340497.08,346174.3,337979.65,352077.1175,347905.0983333333
38,0,81.39,2.941,126.1360645,14.099,2010,6,22,4,0,326469.43,340497.08,383657.44,349199.5625,344090.89333333337
38,0,90.84,2.949,126.1119032,14.099,2010,6,23,4,0,376184.88,326469.43,346174.3,347331.4225,346937.64
38,0,81.06,3.043,126.114,14.099,2010,6,24,4,0,354828.65,376184.88,340497.08,349495.01,348754.57166666666
38,0,87.27,3.084,126.1266,14.099,2010,6,25,4,0,335691.85,354828.65,326469.43,348293.70249999996,348740.7166666667
38,0,91.98,3.105,126.1392,14.18,2010,7,26,4,0,322046.76,335691.85,376184.88,347188.035,344833.8175
38,0,90.37,3.1,126.1518,14.18,2010,7,27,4,0,361181.48,322046.76,354828.65,343437.185,346463.06916666665
38,0,97.18,3.094,126.1498065,14.18,2010,7,28,4,0,343850.34,361181.48,335691.85,340692.6075,346973.64
38,0,99.22,3.112,126.1283548,14.18,2010,7,29,4,0,338277.71,343850.34,322046.76,341339.0725,347236.63083333336
38,0,96.31,3.017,126.1069032,14.18,2010,7,30,4,0,328336.85,338277.71,361181.48,342911.59500000003,346433.06416666665
38,0,92.95,3.123,126.0854516,14.18,2010,8,31,4,0,336378.38,328336.85,343850.34,336710.82,342493.1425
38,0,87.01,3.159,126.064,14.18,2010,8,32,4,0,378574.44,336378.38,338277.71,345391.845,345193.1541666667
38,0,92.81,3.041,126.0766452,14.18,2010,8,33,4,0,341400.72,378574.44,328336.85,346172.59750000003,345268.4575
38,0,93.19,3.129,126.0892903,14.18,2010,8,34,4,0,329139.73,341400.72,336378.38,346373.3175,345490.9825
38,0,83.12,3.087,126.1019355,14.18,2010,9,35,4,0,322868.56,329139.73,378574.44,342995.8625,341047.9558333333
38,1,83.63,3.044,126.1145806,14.18,2010,9,36,4,0,377096.55,322868.56,341400.72,342626.39,342903.6141666667
38,0,82.45,3.028,126.1454667,14.18,2010,9,37,4,0,336227.69,377096.55,329139.73,341333.1325,342948.2675
38,0,81.77,2.939,126.1900333,14.18,2010,9,38,4,0,336253.19,336227.69,322868.56,343111.4975,344132.13666666666
38,0,85.2,3.001,126.2346,14.313,2010,10,39,4,0,330604.9,336253.19,377096.55,345045.5825,341584.0883333333
38,0,71.82,3.013,126.2791667,14.313,2010,10,40,4,0,360256.58,330604.9,336227.69,340835.59,342951.27499999997
38,0,75.0,2.976,126.3266774,14.313,2010,10,41,4,0,351271.36,360256.58,336253.19,344596.5075,344034.07916666666
38,0,68.85,3.014,126.3815484,14.313,2010,10,42,4,0,337743.26,351271.36,330604.9,344969.025,344817.94666666666
38,0,61.09,3.016,126.4364194,14.313,2010,10,43,4,0,339042.18,337743.26,360256.58,347078.34500000003,345039.93
38,0,65.49,3.129,126.4912903,14.313,2010,11,44,4,0,341219.63,339042.18,351271.36,342319.10750000004,341927.0291666667
38,0,57.79,3.13,126.5461613,14.313,2010,11,45,4,0,380870.09,341219.63,337743.26,349718.79,345216.1433333333
38,0,58.18,3.161,126.6072,14.313,2010,11,46,4,0,340147.2,380870.09,339042.18,350319.775,346133.43250000005
38,1,47.66,3.162,126.6692667,14.313,2010,11,47,4,0,348593.99,340147.2,341219.63,352707.72750000004,348277.2183333333
38,0,43.33,3.041,126.7313333,14.313,2010,12,48,4,0,360857.98,348593.99,380870.09,357617.31500000006,346924.00416666665
38,0,50.01,3.203,126.7934,14.313,2010,12,49,4,0,351925.36,360857.98,340147.2,350381.1325,348232.1433333333
38,0,52.77,3.236,126.8794839,14.313,2010,12,50,4,0,355965.23,351925.36,348593.99,354335.64,349874.8133333333
38,0,52.02,3.236,126.9835806,14.313,2010,12,51,4,0,334441.15,355965.23,360857.98,350797.42999999993,350194.5008333333
38,1,45.64,3.148,127.0876774,14.313,2010,12,52,4,0,369106.72,334441.15,351925.36,352859.615,350932.0125
38,0,37.64,3.287,127.1917742,14.021,2011,1,1,4,0,303908.81,369106.72,355965.23,340855.47750000004,346985.13333333336
38,0,43.15,3.312,127.3009355,14.021,2011,1,2,4,0,386344.54,303908.81,334441.15,348450.305,351035.24
38,0,53.53,3.223,127.4404839,14.021,2011,1,3,4,0,356138.79,386344.54,369106.72,353874.71499999997,352459.9575
38,0,50.74,3.342,127.5800323,14.021,2011,1,4,4,0,341098.08,356138.79,303908.81,346872.555,352449.8283333333
38,0,45.14,3.348,127.7195806,14.021,2011,2,5,4,0,357557.16,341098.08,386344.54,360284.64249999996,350507.08416666667
38,1,51.3,3.381,127.859129,14.021,2011,2,6,4,0,402341.76,357557.16,356138.79,364283.94749999995,355689.9641666666
38,0,53.35,3.43,127.99525,14.021,2011,2,7,4,0,377672.46,402341.76,341098.08,369667.365,358113.17
38,0,48.45,3.53,128.13,14.021,2011,2,8,4,0,364606.7,377672.46,357557.16,375544.52,358425.5633333333
38,0,51.72,3.674,128.26475,14.021,2011,3,9,4,0,354232.34,364606.7,402341.76,374713.31500000006,358617.8116666667
38,0,57.75,3.818,128.3995,14.021,2011,3,10,4,0,405429.43,354232.34,377672.46,375485.23250000004,362739.82833333337
38,0,64.21,3.692,128.5121935,14.021,2011,3,11,4,0,357897.18,405429.43,364606.7,370541.41250000003,364694.4975
38,0,54.4,3.909,128.6160645,14.021,2011,3,12,4,0,349459.95,357897.18,354232.34,366754.725,363057.26666666666
38,0,63.63,3.772,128.7199355,13.736,2011,4,13,4,0,351541.62,349459.95,405429.43,366082.04500000004,367026.6675
38,0,64.47,4.003,128.8238065,13.736,2011,4,14,4,0,382098.13,351541.62,357897.18,360249.22,366672.8
38,0,57.63,3.868,128.9107333,13.736,2011,4,15,4,0,392152.3,382098.13,349459.95,368813.0,369673.92583333334
38,0,72.12,4.134,128.9553,13.736,2011,4,16,4,0,362758.94,392152.3,351541.62,372137.7475,371478.9975
38,0,68.27,4.151,128.9998667,13.736,2011,4,17,4,0,362952.34,362758.94,382098.13,374990.4275,371928.5958333334
38,0,68.4,4.193,129.0444333,13.736,2011,5,18,4,0,344225.99,362952.34,392152.3,365522.3925,367085.615
38,0,70.93,4.202,129.089,13.736,2011,5,19,4,0,422186.65,344225.99,362758.94,373030.98,370795.13083333336
38,0,66.59,4.169,129.0756774,13.736,2011,5,20,4,0,366977.79,422186.65,362952.34,374085.6925,370992.7216666667
38,0,76.67,4.087,129.0623548,13.736,2011,5,21,4,0,365730.76,366977.79,344225.99,374780.2975,371950.92333333334
38,0,71.81,4.031,129.0490323,13.736,2011,6,22,4,0,356886.1,365730.76,422186.65,377945.325,367905.6458333333
38,0,78.72,3.981,129.0357097,13.736,2011,6,23,4,0,396826.06,356886.1,366977.79,371605.1775,371149.7191666667
38,0,86.84,3.935,129.0432,13.736,2011,6,24,4,0,381763.02,396826.06,365730.76,375301.485,373841.64166666666
38,0,88.95,3.898,129.0663,13.736,2011,6,25,4,0,356797.0,381763.02,356886.1,373068.04500000004,374279.59
38,0,89.85,3.842,129.0894,13.503,2011,7,26,4,0,354078.95,356797.0,396826.06,372366.2575,371944.6583333334
38,0,89.9,3.705,129.1125,13.503,2011,7,27,4,0,387334.04,354078.95,381763.02,369993.25250000006,371543.1366666667
38,0,88.1,3.692,129.1338387,13.503,2011,7,28,4,0,399699.17,387334.04,356797.0,374477.29000000004,374621.4891666667
38,0,91.17,3.794,129.1507742,13.503,2011,7,29,4,0,367181.71,399699.17,354078.95,377073.4675,374973.9366666667
38,0,93.29,3.805,129.1677097,13.503,2011,7,30,4,0,365562.67,367181.71,387334.04,379944.39749999996,376751.99333333335
38,0,90.61,3.803,129.1846452,13.503,2011,8,31,4,0,355131.33,365562.67,399699.17,371893.72,371164.05
38,0,91.04,3.701,129.2015806,13.503,2011,8,32,4,0,437631.44,355131.33,367181.71,381376.7875,377051.8541666667
38,0,91.74,3.743,129.2405806,13.503,2011,8,33,4,0,387844.05,437631.44,365562.67,386542.3725,378894.62833333336
38,0,94.61,3.74,129.2832581,13.503,2011,8,34,4,0,362224.7,387844.05,355131.33,385707.88,379339.51166666666
38,0,93.66,3.798,129.3259355,13.503,2011,9,35,4,0,365672.55,362224.7,437631.44,388343.185,376743.3858333333
38,1,88.0,3.913,129.3686129,13.503,2011,9,36,4,0,416953.51,365672.55,387844.05,383173.7025,379675.9266666667
38,0,76.36,3.918,129.4306,13.503,2011,9,37,4,0,397771.68,416953.51,362224.7,385655.61,383090.48333333334
38,0,82.95,3.789,129.5183333,13.503,2011,9,38,4,0,408188.88,397771.68,365672.55,397146.655,387599.6441666666
38,0,83.26,3.877,129.6060667,13.503,2011,9,39,4,0,394665.28,408188.88,416953.51,404394.8375,388210.5808333333
38,0,70.44,3.827,129.6938,12.89,2011,10,40,4,0,366819.84,394665.28,397771.68,391861.42000000004,385470.63666666666
38,0,67.31,3.805,129.7706452,12.89,2011,10,41,4,0,449516.29,366819.84,408188.88,404797.5725,392331.8516666666
38,0,73.05,3.842,129.7821613,12.89,2011,10,42,4,0,400430.78,449516.29,394665.28,402858.0475,395237.5275
38,0,67.41,3.727,129.7936774,12.89,2011,10,43,4,0,402709.17,400430.78,366819.84,404869.02,399202.3475
38,0,59.77,3.828,129.8051935,12.89,2011,11,44,4,0,378539.17,402709.17,449516.29,407798.85250000004,394277.9916666667
38,0,48.76,3.824,129.8167097,12.89,2011,11,45,4,0,436970.1,378539.17,400430.78,404662.305,398371.82916666666
38,0,54.2,3.813,129.8268333,12.89,2011,11,46,4,0,411116.95,436970.1,402709.17,407333.84750000003,402446.18333333335
38,1,53.25,3.622,129.8364,12.89,2011,11,47,4,0,392003.13,411116.95,378539.17,404657.3375,404640.3983333334
38,0,52.5,3.701,129.8459667,12.89,2011,12,48,4,0,393715.71,392003.13,436970.1,408451.4725,402703.915
38,0,42.17,3.644,129.8555333,12.89,2011,12,49,4,0,411252.02,393715.71,411116.95,402021.9525,403827.2766666667
38,0,43.29,3.6,129.8980645,12.89,2011,12,50,4,0,435401.64,411252.02,392003.13,408093.125,406095.00666666665
38,0,45.4,3.541,129.9845484,12.89,2011,12,51,4,0,404283.84,435401.64,393715.71,411163.3025,406896.5533333333
38,1,44.64,3.428,130.0710323,12.89,2011,12,52,4,0,419717.41,404283.84,411252.02,417663.72750000004,411304.68416666664
38,0,50.43,3.599,130.1575161,12.187,2012,1,1,4,0,342667.35,419717.41,435401.64,400517.56,402400.6058333333
38,0,48.07,3.657,130.244,12.187,2012,1,2,4,0,478483.2,342667.35,404283.84,411287.94999999995,408904.9741666666
38,0,46.2,3.66,130.2792258,12.187,2012,1,3,4,0,423260.82,478483.2,419717.41,416032.195,410617.61166666663
38,0,50.43,3.675,130.3144516,12.187,2012,1,4,4,0,405215.91,423260.82,342667.35,412406.81999999995,412840.67333333334
38,0,50.58,3.702,130.3496774,12.187,2012,2,5,4,0,412882.31,405215.91,478483.2,429960.56,410833.3575
38,1,52.27,3.722,130.3849032,12.187,2012,2,6,4,0,457711.68,412882.31,423260.82,424767.68000000005,414716.25166666665
38,0,51.8,3.781,130.4546207,12.187,2012,2,7,4,0,469787.38,457711.68,405215.91,436399.32,421198.2725
38,0,53.13,3.95,130.5502069,12.187,2012,2,8,4,0,415513.97,469787.38,412882.31,438973.835,423014.7941666667
38,0,52.27,4.178,130.6457931,12.187,2012,3,9,4,0,409411.61,415513.97,457711.68,438106.16000000003,422861.4266666666
38,0,54.54,4.25,130.7413793,12.187,2012,3,10,4,0,471115.38,409411.61,469787.38,441457.08499999996,425837.5716666667
38,0,64.44,4.273,130.8261935,12.187,2012,3,11,4,0,452792.53,471115.38,415513.97,437208.3725,429879.96249999997
38,0,56.26,4.038,130.8966452,12.187,2012,3,12,4,0,428465.11,452792.53,409411.61,440446.1575,430608.9375
38,0,64.36,4.294,130.9670968,12.187,2012,3,13,4,0,412456.48,428465.11,471115.38,441207.375,436424.6983333334
38,0,64.05,4.121,131.0375484,11.627,2012,4,14,4,0,408679.36,412456.48,452792.53,425598.37,430607.71166666667
38,0,64.28,4.254,131.108,11.627,2012,4,15,4,0,499267.66,408679.36,428465.11,437217.15249999997,436941.615
38,0,66.73,4.222,131.1173333,11.627,2012,4,16,4,0,435790.74,499267.66,412456.48,439048.56,439489.5175
38,0,77.99,4.193,131.1266667,11.627,2012,4,17,4,0,401615.8,435790.74,408679.36,436338.38999999996,438550.64166666666
38,0,76.03,4.171,131.136,11.627,2012,5,18,4,0,419964.77,401615.8,499267.66,439159.7425,435405.06583333324
38,0,77.27,4.186,131.1453333,11.627,2012,5,19,4,0,491755.69,419964.77,435790.74,437281.75,437235.7583333333
38,0,84.51,4.11,131.0983226,11.627,2012,5,20,4,0,429914.6,491755.69,401615.8,435812.715,438435.8108333333
38,0,83.84,4.293,131.0287742,11.627,2012,5,21,4,0,412314.71,429914.6,419964.77,438487.4425,438677.7358333333
38,0,78.11,4.277,130.9592258,11.627,2012,6,22,4,0,422810.12,412314.71,491755.69,439198.78,434652.2974999999
38,0,84.83,4.103,130.8896774,11.627,2012,6,23,4,0,435579.7,422810.12,429914.6,425154.78250000003,433217.895
38,0,85.94,4.144,130.8295333,11.627,2012,6,24,4,0,448110.25,435579.7,412314.71,429703.695,434854.99
38,0,91.61,4.014,130.7929,11.627,2012,6,25,4,0,430222.07,448110.25,422810.12,434180.53500000003,436335.45583333337
38,0,90.47,3.875,130.7562667,11.627,2012,6,26,4,0,405938.35,430222.07,435579.7,429962.59249999997,436107.03833333333
38,0,89.13,3.765,130.7196333,10.926,2012,7,27,4,0,404634.36,405938.35,448110.25,422226.25749999995,428220.93
38,0,95.61,3.723,130.683,10.926,2012,7,28,4,0,471086.22,404634.36,430222.07,427970.25,431162.22
38,0,85.53,3.726,130.7012903,10.926,2012,7,29,4,0,416036.75,471086.22,405938.35,424423.92000000004,432363.9658333333
38,0,93.47,3.769,130.7195806,10.926,2012,7,30,4,0,441683.74,416036.75,404634.36,433360.26749999996,434173.88000000006
38,0,88.16,3.76,130.737871,10.926,2012,8,31,4,0,407186.47,441683.74,471086.22,433998.29500000004,427126.445
39,0,70.03,2.78,209.170772,8.464,2010,4,17,4,0,1280231.85,1242874.98,1463942.62,1328521.1800000002,1271451.2841666667
39,0,74.86,2.835,209.1215867,8.464,2010,5,18,4,0,1263836.59,1280231.85,1327035.27,1278494.6725,1274221.2666666668
39,0,77.49,2.854,209.118536,8.464,2010,5,19,4,0,1355704.21,1263836.59,1242874.98,1285661.9075,1281677.5283333333
39,0,76.67,2.826,209.3922937,8.464,2010,5,20,4,0,1226997.7,1355704.21,1280231.85,1281692.5875,1281378.0058333334
39,0,80.22,2.759,209.6660514,8.464,2010,5,21,4,0,1350673.98,1226997.7,1263836.59,1299303.12,1296552.3358333332
39,0,79.83,2.705,209.9398091,8.464,2010,6,22,4,0,1365541.59,1350673.98,1355704.21,1324729.37,1304826.2841666667
39,0,81.78,2.668,210.2135668,8.464,2010,6,23,4,0,1512207.95,1365541.59,1226997.7,1363855.3050000002,1327144.2941666667
39,0,83.96,2.637,210.2108417,8.464,2010,6,24,4,0,1371405.33,1512207.95,1350673.98,1399957.2125,1332962.2275
39,0,83.24,2.653,210.0975233,8.464,2010,6,25,4,0,1368312.45,1371405.33,1365541.59,1404366.8299999998,1344063.71
39,0,81.35,2.669,209.984205,8.36,2010,7,26,4,0,1280414.8,1368312.45,1512207.95,1383085.1324999998,1328769.725
39,0,81.1,2.642,209.8708867,8.36,2010,7,27,4,0,1352547.7,1280414.8,1371405.33,1343170.07,1330895.7608333332
39,0,83.86,2.623,209.8630532,8.36,2010,7,28,4,0,1330473.47,1352547.7,1368312.45,1332937.105,1338195.635
